time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-24 00:00:00+00:00,1,1,,
2023-03-02 00:00:00+00:00,2,1,,
2023-03-07 00:00:00+00:00,27,21,,
2023-03-08 00:00:00+00:00,60,40,,
2023-03-09 00:00:00+00:00,56,40,,
