time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-10 00:00:00+00:00,16,10,,
2022-09-19 00:00:00+00:00,18,18,,
2022-09-20 00:00:00+00:00,57,34,,
2022-09-21 00:00:00+00:00,60,32,,
2022-09-22 00:00:00+00:00,18,14,,
