time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-06 00:00:00+00:00,58,40,,
2023-06-07 00:00:00+00:00,17,16,,
2023-06-16 00:00:00+00:00,58,36,,
2023-06-17 00:00:00+00:00,58,42,,
2023-06-18 00:00:00+00:00,17,17,,
