time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-21 00:00:00+00:00,33,26,,
2022-07-22 00:00:00+00:00,59,25,,
2022-07-23 00:00:00+00:00,61,34,,
2022-07-24 00:00:00+00:00,17,10,,
2022-07-28 00:00:00+00:00,1,1,,
2022-08-01 00:00:00+00:00,132,60,,
2022-08-02 00:00:00+00:00,115,51,,
