time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-23 00:00:00+00:00,61,34,,
2022-07-24 00:00:00+00:00,17,10,,
2022-07-28 00:00:00+00:00,1,1,,
2022-08-01 00:00:00+00:00,132,60,,
2022-08-02 00:00:00+00:00,126,57,,
2022-08-03 00:00:00+00:00,82,44,,
2022-08-04 00:00:00+00:00,59,40,,
2022-08-05 00:00:00+00:00,53,31,1.0,1.0
