time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-23 00:00:00+00:00,1,1,,
2023-06-27 00:00:00+00:00,2,1,,
2023-07-02 00:00:00+00:00,51,42,,
2023-07-03 00:00:00+00:00,136,71,,
2023-07-04 00:00:00+00:00,83,56,,
2023-07-05 00:00:00+00:00,17,14,,
