time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-01 00:00:00+00:00,58,39,,
2022-10-02 00:00:00+00:00,17,15,,
2022-10-13 00:00:00+00:00,52,33,,
2022-10-14 00:00:00+00:00,57,35,,
