time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-31 00:00:00+00:00,17,15,,
2023-06-02 00:00:00+00:00,1,1,,
2023-06-04 00:00:00+00:00,49,35,,
2023-06-05 00:00:00+00:00,59,39,,
2023-06-06 00:00:00+00:00,58,40,,
2023-06-07 00:00:00+00:00,17,16,,
