time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-07 00:00:00+00:00,1.0,1.0,,
2022-08-12 00:00:00+00:00,,,1.0,1.0
2022-08-15 00:00:00+00:00,47.0,24.0,,
2022-08-16 00:00:00+00:00,59.0,35.0,,
2022-08-17 00:00:00+00:00,18.0,13.0,,
