time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-02 00:00:00+00:00,59,38,,
2023-04-03 00:00:00+00:00,17,13,,
2023-04-06 00:00:00+00:00,14,12,,
2023-04-07 00:00:00+00:00,59,42,,
2023-04-08 00:00:00+00:00,59,41,,
2023-04-09 00:00:00+00:00,17,15,,
2023-04-12 00:00:00+00:00,1,1,,
