time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-02 00:00:00+00:00,126.0,57.0,,
2022-08-03 00:00:00+00:00,82.0,44.0,,
2022-08-04 00:00:00+00:00,59.0,40.0,,
2022-08-05 00:00:00+00:00,58.0,34.0,1.0,1.0
2022-08-06 00:00:00+00:00,18.0,14.0,,
2022-08-07 00:00:00+00:00,1.0,1.0,,
2022-08-12 00:00:00+00:00,,,1.0,1.0
2022-08-15 00:00:00+00:00,42.0,22.0,,
