time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-12 00:00:00+00:00,42.0,30.0,,
2022-04-13 00:00:00+00:00,61.0,35.0,,
2022-04-14 00:00:00+00:00,60.0,31.0,,
2022-04-15 00:00:00+00:00,19.0,15.0,,
2022-04-20 00:00:00+00:00,,,1.0,1.0
2022-04-21 00:00:00+00:00,2.0,1.0,,
