time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-19 00:00:00+00:00,40,22,,
2022-11-20 00:00:00+00:00,58,31,,
2022-11-21 00:00:00+00:00,61,28,,
2022-11-22 00:00:00+00:00,20,16,,
2022-11-24 00:00:00+00:00,20,16,,
2022-11-25 00:00:00+00:00,59,28,,
2022-11-26 00:00:00+00:00,56,28,,
