time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-07 00:00:00+00:00,1,1,,
2022-07-09 00:00:00+00:00,1,1,,
2022-07-11 00:00:00+00:00,3,1,,
2022-07-15 00:00:00+00:00,1,1,,
2022-07-16 00:00:00+00:00,3,3,,
2022-07-18 00:00:00+00:00,3,2,3.0,2.0
