time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-27 00:00:00+00:00,2,1,2.0,1.0
2022-07-04 00:00:00+00:00,15,5,8.0,1.0
2022-07-07 00:00:00+00:00,1,1,,
2022-07-09 00:00:00+00:00,1,1,,
