time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-02 00:00:00+00:00,,,1.0,1.0
2023-01-03 00:00:00+00:00,8.0,4.0,,
2023-01-15 00:00:00+00:00,1.0,1.0,,
