time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-13 00:00:00+00:00,5,3,7.0,2.0
2022-04-14 00:00:00+00:00,1,1,,
2022-04-15 00:00:00+00:00,2,2,,
2022-04-16 00:00:00+00:00,1,1,,
2022-04-18 00:00:00+00:00,6,4,8.0,1.0
2022-04-19 00:00:00+00:00,13,5,15.0,1.0
2022-04-22 00:00:00+00:00,1,1,,
2022-04-25 00:00:00+00:00,8,4,12.0,1.0
2022-04-26 00:00:00+00:00,79,10,174.0,1.0
