time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-02 00:00:00+00:00,38,28,,
2022-11-03 00:00:00+00:00,64,38,,
2022-11-04 00:00:00+00:00,60,30,,
2022-11-05 00:00:00+00:00,59,34,,
2022-11-06 00:00:00+00:00,17,15,10.0,2.0
2022-11-07 00:00:00+00:00,15,4,2.0,1.0
2022-11-09 00:00:00+00:00,2,2,,
2022-11-10 00:00:00+00:00,1,1,,
2022-11-13 00:00:00+00:00,1,1,,
2022-11-14 00:00:00+00:00,4,1,,
2022-11-15 00:00:00+00:00,1,1,,
