time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-07 00:00:00+00:00,74.0,45.0,,
2023-08-08 00:00:00+00:00,27.0,23.0,,
2023-08-09 00:00:00+00:00,,,1.0,1.0
2023-08-11 00:00:00+00:00,3.0,3.0,,
