time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-10 00:00:00+00:00,60,38,,
2023-01-11 00:00:00+00:00,60,42,,
2023-01-12 00:00:00+00:00,61,49,,
2023-01-13 00:00:00+00:00,58,37,,
2023-01-14 00:00:00+00:00,59,35,,
2023-01-15 00:00:00+00:00,21,21,,
2023-01-16 00:00:00+00:00,4,1,,
2023-01-18 00:00:00+00:00,9,9,,
2023-01-19 00:00:00+00:00,59,44,,
2023-01-20 00:00:00+00:00,59,34,5.0,1.0
2023-01-21 00:00:00+00:00,21,17,,
2023-01-23 00:00:00+00:00,4,1,,
