time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-20 00:00:00+00:00,119,55,,
2023-05-21 00:00:00+00:00,120,59,,
2023-05-22 00:00:00+00:00,116,62,,
2023-05-23 00:00:00+00:00,36,27,,
2023-05-29 00:00:00+00:00,1,1,,
2023-05-30 00:00:00+00:00,47,34,,
2023-05-31 00:00:00+00:00,118,59,,
2023-06-01 00:00:00+00:00,138,62,1.0,1.0
2023-06-02 00:00:00+00:00,108,45,,
