time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-06 00:00:00+00:00,63,34,,
2022-08-07 00:00:00+00:00,17,14,,
2022-08-08 00:00:00+00:00,4,1,,
2022-08-13 00:00:00+00:00,1,1,,
2022-08-15 00:00:00+00:00,75,43,,
2022-08-16 00:00:00+00:00,142,68,,
2022-08-17 00:00:00+00:00,127,58,,
2022-08-18 00:00:00+00:00,129,48,,
2022-08-19 00:00:00+00:00,75,42,,
