time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-31 00:00:00+00:00,1,1,,
2022-08-01 00:00:00+00:00,4,1,,
2022-08-02 00:00:00+00:00,1,1,,
2022-08-04 00:00:00+00:00,44,31,1.0,1.0
2022-08-05 00:00:00+00:00,86,41,12.0,1.0
2022-08-06 00:00:00+00:00,63,34,,
2022-08-07 00:00:00+00:00,17,14,,
2022-08-08 00:00:00+00:00,4,1,,
2022-08-13 00:00:00+00:00,1,1,,
