time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-27 00:00:00+00:00,59,32,2.0,1.0
2022-12-28 00:00:00+00:00,21,20,,
2022-12-29 00:00:00+00:00,2,1,,
2023-01-01 00:00:00+00:00,14,14,,
2023-01-02 00:00:00+00:00,78,42,,
2023-01-03 00:00:00+00:00,63,43,,
2023-01-04 00:00:00+00:00,19,17,,
2023-01-09 00:00:00+00:00,30,23,,
