time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-10 00:00:00+00:00,42,7,10.0,1.0
2022-10-14 00:00:00+00:00,60,35,,
2022-10-15 00:00:00+00:00,61,31,,
2022-10-16 00:00:00+00:00,18,13,,
2022-10-17 00:00:00+00:00,6,1,,
2022-10-22 00:00:00+00:00,1,1,,
