time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-04 00:00:00+00:00,58,34,,
2023-03-05 00:00:00+00:00,37,24,,
2023-03-06 00:00:00+00:00,71,38,8.0,1.0
2023-03-07 00:00:00+00:00,59,31,3.0,2.0
2023-03-08 00:00:00+00:00,45,34,,
2023-03-09 00:00:00+00:00,61,39,2.0,1.0
2023-03-10 00:00:00+00:00,59,25,,
2023-03-11 00:00:00+00:00,20,13,,
2023-03-13 00:00:00+00:00,4,1,,
2023-03-16 00:00:00+00:00,1,1,19.0,2.0
