time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-29 00:00:00+00:00,15,12,1.0,1.0
2022-05-30 00:00:00+00:00,63,33,,
2022-05-31 00:00:00+00:00,59,35,,
2022-06-01 00:00:00+00:00,17,13,,
2022-06-06 00:00:00+00:00,4,1,,
2022-06-08 00:00:00+00:00,6,4,33.0,12.0
2022-06-09 00:00:00+00:00,67,42,49.0,9.0
2022-06-10 00:00:00+00:00,59,36,,
2022-06-11 00:00:00+00:00,17,14,,
