time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-24 00:00:00+00:00,,,35.0,2.0
2023-07-25 00:00:00+00:00,,,1.0,1.0
2023-07-28 00:00:00+00:00,3.0,2.0,,
2023-08-01 00:00:00+00:00,54.0,37.0,1.0,1.0
2023-08-02 00:00:00+00:00,83.0,46.0,,
2023-08-03 00:00:00+00:00,24.0,18.0,,
